Date.Time,Year,Month,Day,Max.Temp,Min.Temp,Mean.Temp,Heat.Deg.Days,Cool.Deg.Days,Total.Rain,Total.Snow,Total.Precip,Snow.on.Grnd,Dir.of.Max.Gust,Spd.of.Max.Gust
2017-11-13,2017,11,13,8.8,-7.8,0.5,17.5,0,0,0,0,5,22,44
2017-11-14,2017,11,14,1.6,-11.2,-4.8,22.8,0,0,0.3,0.2,5,17,39
2017-11-15,2017,11,15,-5.1,-9.5,-7.3,25.3,0,,0.5,0.4,5,17,32
2017-11-16,2017,11,16,-7.8,-14.4,-11.1,29.1,0,,3.7,3.4,5,36,41
2017-11-17,2017,11,17,-12.2,-18.2,-15.2,33.2,0,,1.5,0.6,9,36,28
2017-11-18,2017,11,18,5.2,-15.4,-5.1,23.1,0,0,0,0,10,25,56
2017-11-19,2017,11,19,7.5,-1.1,3.2,14.8,0,0,0,0,7,25,74
2017-11-20,2017,11,20,4.7,-10.8,-3.1,21.1,0,0,0.4,0.4,5,2,65
2017-11-21,2017,11,21,-7.6,-11.8,-9.7,27.7,0,0,0,0,5,21,30
2017-11-22,2017,11,22,12.8,-9.4,1.7,16.3,0,0,0,0,4,35,30
2017-11-23,2017,11,23,13.1,-0.9,6.1,11.9,0,0,0,0,4,26,56
2017-11-24,2017,11,24,8,0.8,4.4,13.6,0,0,0,0,2,28,59
2017-11-25,2017,11,25,,,,,,,,,,,
2017-11-26,2017,11,26,,,,,,,,,,,
2017-11-27,2017,11,27,,,,,,,,,,,
2017-11-28,2017,11,28,,,,,,,,,,,
2017-11-29,2017,11,29,,,,,,,,,,,
2017-11-30,2017,11,30,,,,,,,,,,,
2017-12-01,2017,12,1,,,,,,,,,,,
2017-12-02,2017,12,2,,,,,,,,,,,
2017-12-03,2017,12,3,,,,,,,,,,,
2017-12-04,2017,12,4,,,,,,,,,,,
2017-12-05,2017,12,5,,,,,,,,,,,
2017-12-06,2017,12,6,,,,,,,,,,,
2017-12-07,2017,12,7,,,,,,,,,,,
2017-12-08,2017,12,8,,,,,,,,,,,
2017-12-09,2017,12,9,,,,,,,,,,,
2017-12-10,2017,12,10,,,,,,,,,,,
2017-12-11,2017,12,11,,,,,,,,,,,
2017-12-12,2017,12,12,,,,,,,,,,,
2017-12-13,2017,12,13,,,,,,,,,,,
2017-12-14,2017,12,14,,,,,,,,,,,
2017-12-15,2017,12,15,,,,,,,,,,,
2017-12-16,2017,12,16,,,,,,,,,,,
2017-12-17,2017,12,17,,,,,,,,,,,
2017-12-18,2017,12,18,,,,,,,,,,,
2017-12-19,2017,12,19,,,,,,,,,,,
2017-12-20,2017,12,20,,,,,,,,,,,
2017-12-21,2017,12,21,,,,,,,,,,,
2017-12-22,2017,12,22,,,,,,,,,,,
2017-12-23,2017,12,23,,,,,,,,,,,
2017-12-24,2017,12,24,,,,,,,,,,,
2017-12-25,2017,12,25,,,,,,,,,,,
2017-12-26,2017,12,26,,,,,,,,,,,
2017-12-27,2017,12,27,,,,,,,,,,,
2017-12-28,2017,12,28,,,,,,,,,,,
2017-12-29,2017,12,29,,,,,,,,,,,
2017-12-30,2017,12,30,,,,,,,,,,,
2017-12-31,2017,12,31,,,,,,,,,,,
2016-01-01,2016,1,1,1.2,-12,-5.4,23.4,0,0,0,0,11,,30
2016-01-02,2016,1,2,-1.6,-16.8,-9.2,27.2,0,0,0,0,11,,30
2016-01-03,2016,1,3,-2.7,-16.3,-9.5,27.5,0,0,0,0,11,,30
2016-01-04,2016,1,4,-2,-12.9,-7.5,25.5,0,0,0,0,10,,30
2016-01-05,2016,1,5,-7.1,-13.8,-10.5,28.5,0,0,0,0,10,,30
2016-01-06,2016,1,6,-8.6,-16.6,-12.6,30.6,0,0,0,0,10,34,35
2016-01-07,2016,1,7,-9.5,-15.6,-12.6,30.6,0,0,4.8,3.2,11,35,37
2016-01-08,2016,1,8,-13.1,-22.3,-17.7,35.7,0,0,0,0,13,,30
2016-01-09,2016,1,9,-5,-25.5,-15.3,33.3,0,0,0,0,13,,30
2016-01-10,2016,1,10,-1,-16.2,-8.6,26.6,0,0,0,0,13,,30
2016-01-11,2016,1,11,-2.1,-10,-6.1,24.1,0,0,0,0,13,,30
2016-01-12,2016,1,12,6.3,-9.9,-1.8,19.8,0,0,0,0,13,28,56
2016-01-13,2016,1,13,8.7,-4.7,2,16,0,0,0,0,12,29,48
2016-01-14,2016,1,14,1.1,-3.8,-1.4,19.4,0,0,0.4,0.4,11,34,37
2016-01-15,2016,1,15,-3.7,-12.7,-8.2,26.2,0,0,2.3,1.7,11,5,35
2016-01-16,2016,1,16,-12.7,-17.5,-15.1,33.1,0,0.2,1,1,11,,30
2016-01-17,2016,1,17,-12.3,-17.9,-15.1,33.1,0,0,0.4,0.2,11,,30
2016-01-18,2016,1,18,5,-12.3,-3.7,21.7,0,0,0,0,11,1,39
2016-01-19,2016,1,19,5.3,-9.8,-2.3,20.3,0,0,0,0,10,,30
2016-01-20,2016,1,20,-6.1,-11.2,-8.7,26.7,0,0,0.2,0.2,9,,30
2016-01-21,2016,1,21,3,-12.5,-4.8,22.8,0,0,0,0,9,,30
2016-01-22,2016,1,22,9.4,-4.8,2.3,15.7,0,0,0,0,9,27,41
2016-01-23,2016,1,23,5.7,-4.9,0.4,17.6,0,0,0,0.2,8,36,43
2016-01-24,2016,1,24,-0.2,-10.5,-5.4,23.4,0,0,6.2,5.2,10,34,37
2016-01-25,2016,1,25,1.8,-13.5,-5.9,23.9,0,0,0,0,13,,30
2016-01-26,2016,1,26,10.4,-7.5,1.5,16.5,0,0,0,0,10,28,61
2016-01-27,2016,1,27,11,0.7,5.9,12.1,0,0,0,0,7,28,63
2016-01-28,2016,1,28,12.8,0.4,6.6,11.4,0,0,0,0,4,27,43
2016-01-29,2016,1,29,5.8,-1.1,2.4,15.6,0,0,0,0,3,27,46
2016-01-30,2016,1,30,2.9,-1.7,0.6,17.4,0,0,0,0,2,30,41
2016-01-31,2016,1,31,2.2,-2.7,-0.3,18.3,0,0,0,0,1,,30
2016-02-01,2016,2,1,-0.1,-5.8,-3,21,0,0,0,0,1,,30
2016-02-02,2016,2,2,-1.6,-9.8,-5.7,23.7,0,0,0,0,1,,30
2016-02-03,2016,2,3,-0.6,-10.9,-5.8,23.8,0,0,0,0,1,,30
2016-02-04,2016,2,4,5.8,-5.1,0.4,17.6,0,0,0,0,1,30,50
2016-02-05,2016,2,5,10,1.7,5.9,12.1,0,0,0,0,1,28,52
2016-02-06,2016,2,6,7.3,-0.6,3.4,14.6,0,0,0,0,1,27,72
2016-02-07,2016,2,7,5.2,-3.7,0.8,17.2,0,0,0,0,1,28,46
2016-02-08,2016,2,8,13.9,-5.8,4.1,13.9,0,0,0,0,1,28,48
2016-02-09,2016,2,9,16.4,0.3,8.4,9.6,0,0,0,0,0,26,33
2016-02-10,2016,2,10,5.9,-2.2,1.9,16.1,0,0,0,0,0,,30
2016-02-11,2016,2,11,7.6,-3.1,2.3,15.7,0,0,0,0,0,,30
2016-02-12,2016,2,12,1.9,-4.3,-1.2,19.2,0,0,0,0,0,15,33
2016-02-13,2016,2,13,7.8,-4.9,1.5,16.5,0,0,0,0,0,28,50
2016-02-14,2016,2,14,9.4,-1.5,4,14,0,0,0,0,0,27,52
2016-02-15,2016,2,15,8.8,-2.6,3.1,14.9,0,0,0,0,0,34,50
2016-02-16,2016,2,16,10.5,-5.2,2.7,15.3,0,0,0,0,0,30,33
2016-02-17,2016,2,17,6.1,-2.6,1.8,16.2,0,0,0,0,0,,30
2016-02-18,2016,2,18,9.7,-3,3.4,14.6,0,0,0,0,,28,63
2016-02-19,2016,2,19,6.7,-0.2,3.3,14.7,0,0.2,0,0.2,0,32,59
2016-02-20,2016,2,20,3.8,-7.5,-1.9,19.9,0,0,0,0,0,36,37
2016-02-21,2016,2,21,5.7,-3.4,1.2,16.8,0,0,0,0,0,30,33
2016-02-22,2016,2,22,6.6,-6.8,-0.1,18.1,0,0,0,0,0,29,35
2016-02-23,2016,2,23,4.7,-4.2,0.3,17.7,0,0,0,0,0,4,48
2016-02-24,2016,2,24,4.1,-10.5,-3.2,21.2,0,0,0,0,0,16,39
2016-02-25,2016,2,25,12.1,-5.8,3.2,14.8,0,0,0,0,,,30
2016-02-26,2016,2,26,16.9,0,8.5,9.5,0,0,0,0,,27,52
2016-02-27,2016,2,27,12.2,-0.7,5.8,12.2,0,0.4,0,0.4,,26,54
2016-02-28,2016,2,28,6.7,-5.4,0.7,17.3,0,0,0,0,0,11,43
2016-02-29,2016,2,29,2.7,-11.3,-4.3,22.3,0,0,1.8,1.6,0,11,39
2016-03-01,2016,3,1,5.9,-7.1,-0.6,18.6,0,0,0,0,0,18,37
2016-03-02,2016,3,2,1.7,-4.2,-1.3,19.3,0,0.5,0,0.5,0,18,39
2016-03-03,2016,3,3,12.5,-4,4.3,13.7,0,0,0,0,,29,63
2016-03-04,2016,3,4,13.1,-5.8,3.7,14.3,0,0,0,0,,,30
2016-03-05,2016,3,5,17,-3.3,6.9,11.1,0,0,0,0,,29,65
2016-03-06,2016,3,6,9,-1.9,3.6,14.4,0,0,0,0,,28,35
2016-03-07,2016,3,7,11.9,-3.3,4.3,13.7,0,0,0,0,,29,39
2016-03-08,2016,3,8,9.3,-3.7,2.8,15.2,0,0,0,0,,27,39
2016-03-09,2016,3,9,9.9,-6.8,1.6,16.4,0,0,0,0,,29,33
2016-03-10,2016,3,10,15.7,-2.4,6.7,11.3,0,0,0,0,,22,91
2016-03-11,2016,3,11,12.7,-0.1,6.3,11.7,0,0,0,0,,15,43
2016-03-12,2016,3,12,15.2,-1,7.1,10.9,0,0,0,0,,27,41
2016-03-13,2016,3,13,9.2,0.4,4.8,13.2,0,0,0,0,,28,56
2016-03-14,2016,3,14,6.8,-3.8,1.5,16.5,0,0,0.4,0.4,0,2,43
2016-03-15,2016,3,15,5.8,-5.4,0.2,17.8,0,0,0,0,0,33,50
2016-03-16,2016,3,16,7.1,-1.2,3,15,0,0,0,0,0,30,50
2016-03-17,2016,3,17,2.1,-4.4,-1.2,19.2,0,0,1.4,1.3,0,1,44
2016-03-18,2016,3,18,3.8,-8.9,-2.6,20.6,0,0,0,0,0,18,37
2016-03-19,2016,3,19,13,-9.2,1.9,16.1,0,0,0,0,0,17,39
2016-03-20,2016,3,20,14.4,-3.1,5.7,12.3,0,0,0,0,0,9,37
2016-03-21,2016,3,21,4.6,-2,1.3,16.7,0,0,0,0,,,30
2016-03-22,2016,3,22,3.9,-4.6,-0.4,18.4,0,0,0,0,,11,33
2016-03-23,2016,3,23,11.1,-7.4,1.9,16.1,0,0,0,0,,18,32
2016-03-24,2016,3,24,8.8,-1.2,3.8,14.2,0,0,0.6,0.6,0,34,44
2016-03-25,2016,3,25,7.7,-2.3,2.7,15.3,0,0,0,0,0,3,33
2016-03-26,2016,3,26,10.2,-2.8,3.7,14.3,0,0,0,0,,21,33
2016-03-27,2016,3,27,10.4,-4,3.2,14.8,0,0,0,0,,19,39
2016-03-28,2016,3,28,10.5,1,5.8,12.2,0,0,0,0,,35,52
2016-03-29,2016,3,29,12.2,-0.1,6.1,11.9,0,0,0,0,,34,37
2016-03-30,2016,3,30,13.5,5.3,9.4,8.6,0,0.6,0,0.6,,33,67
2016-03-31,2016,3,31,11.1,1.8,6.5,11.5,0,1.2,0,1.2,,36,46
2016-04-01,2016,4,1,19.4,3.3,11.4,6.6,0,0,0,0,,33,39
2016-04-02,2016,4,2,20.9,3.5,12.2,5.8,0,0,0,0,,27,69
2016-04-03,2016,4,3,15.3,4.1,9.7,8.3,0,0,0,0,,16,32
2016-04-04,2016,4,4,13.8,1.7,7.8,10.2,0,0,0,0,,33,61
2016-04-05,2016,4,5,14.1,1.6,7.9,10.1,0,0.6,0,0.6,,34,80
2016-04-06,2016,4,6,14.6,6.5,10.6,7.4,0,0,0,0,,28,65
2016-04-07,2016,4,7,16.3,-2.6,6.9,11.1,0,0,0,0,,,30
2016-04-08,2016,4,8,24,0.9,12.5,5.5,0,0,0,0,,29,52
2016-04-09,2016,4,9,18.2,3,10.6,7.4,0,0,0,0,,36,78
2016-04-10,2016,4,10,9,-3.4,2.8,15.2,0,0,0,0,,15,37
2016-04-11,2016,4,11,18.5,-4.1,7.2,10.8,0,0,0,0,,28,52
2016-04-12,2016,4,12,18.6,-0.1,9.3,8.7,0,0,0,0,,22,41
2016-04-13,2016,4,13,16.6,5.3,11,7,0,0,0,0,,32,48
2016-04-14,2016,4,14,9.1,0.7,4.9,13.1,0,0,0,0,,4,33
2016-04-15,2016,4,15,14.1,0,7.1,10.9,0,0,0,0,,17,43
2016-04-16,2016,4,16,16.8,0.1,8.5,9.5,0,0,0,0,,8,35
2016-04-17,2016,4,17,20.6,0.8,10.7,7.3,0,0,0,0,,18,37
2016-04-18,2016,4,18,24,3,13.5,4.5,0,0,0,0,,16,57
2016-04-19,2016,4,19,27.5,4.1,15.8,2.2,0,0,0,0,,4,35
2016-04-20,2016,4,20,18.8,7.1,13,5,0,0,0,0,,35,44
2016-04-21,2016,4,21,23.6,2.3,13,5,0,0,0,0,,16,54
2016-04-22,2016,4,22,14.1,3.6,8.9,9.1,0,0,0,0,,2,43
2016-04-23,2016,4,23,7.7,1.5,4.6,13.4,0,1,0,1,,,30
2016-04-24,2016,4,24,6.7,1.3,4,14,0,0.6,0,0.6,,12,32
2016-04-25,2016,4,25,6.1,1.5,3.8,14.2,0,1.8,0,1.8,,,30
2016-04-26,2016,4,26,11,1.4,6.2,11.8,0,,,0,,,
2016-04-27,2016,4,27,12,1.9,7,11,0,0,0,0,,14,41
2016-04-28,2016,4,28,11.6,2.3,7,11,0,0,0,0,,16,57
2016-04-29,2016,4,29,11.6,1.9,6.8,11.2,0,0,0,0,,14,48
2016-04-30,2016,4,30,13.4,5.1,9.3,8.7,0,0,0,0,,21,48
2016-05-01,2016,5,1,21,0.6,10.8,7.2,0,0,0,0,,,30
2016-05-02,2016,5,2,25.9,4,15,3,0,0,0,0,,16,35
2016-05-03,2016,5,3,27.8,6.7,17.3,0.7,0,0,0,0,,15,41
2016-05-04,2016,5,4,26.2,8.1,17.2,0.8,0,0,0,0,,22,37
2016-05-05,2016,5,5,19.7,7.2,13.5,4.5,0,0.4,0,0.4,,35,52
2016-05-06,2016,5,6,20.4,2.8,11.6,6.4,0,0,0,0,,19,33
2016-05-07,2016,5,7,28.4,5.1,16.8,1.2,0,0,0,0,,16,44
2016-05-08,2016,5,8,20.3,6.3,13.3,4.7,0,1.6,0,1.6,,3,59
2016-05-09,2016,5,9,11.3,2.6,7,11,0,0,0,0,,34,65
2016-05-10,2016,5,10,13.3,1.3,7.3,10.7,0,0,0,0,,2,56
2016-05-11,2016,5,11,15.4,0.1,7.8,10.2,0,0,0,0,,11,44
2016-05-12,2016,5,12,8.6,0.5,4.6,13.4,0,5.9,0.2,6.1,,15,43
2016-05-13,2016,5,13,10.9,-1.8,4.6,13.4,0,0,0,0,,,30
2016-05-14,2016,5,14,15.2,-1.9,6.7,11.3,0,0,0,0,,16,41
2016-05-15,2016,5,15,17.8,0.4,9.1,8.9,0,0,0,0,,18,43
2016-05-16,2016,5,16,21.1,3.5,12.3,5.7,0,0,0,0,,15,59
2016-05-17,2016,5,17,23.8,7.1,15.5,2.5,0,0,0,0,,35,37
2016-05-18,2016,5,18,24.2,8.4,16.3,1.7,0,0.6,0,0.6,,33,61
2016-05-19,2016,5,19,14.6,4.4,9.5,8.5,0,7.2,0,7.2,,33,54
2016-05-20,2016,5,20,10.3,1.4,5.9,12.1,0,2.5,0,2.5,,34,56
2016-05-21,2016,5,21,7.1,2.1,4.6,13.4,0,10.1,0,10.1,,33,48
2016-05-22,2016,5,22,5.5,0.8,3.2,14.8,0,17.2,0,17.2,,32,57
2016-05-23,2016,5,23,9.6,3.5,6.6,11.4,0,2,0,2,,35,59
2016-05-24,2016,5,24,16.9,4.4,10.7,7.3,0,0,0,0,,17,41
2016-05-25,2016,5,25,20.7,5.3,13,5,0,0.4,0,0.4,,33,54
2016-05-26,2016,5,26,20.2,6.8,13.5,4.5,0,0.8,0,0.8,,13,39
2016-05-27,2016,5,27,13.1,6.3,9.7,8.3,0,8.4,0,8.4,,34,44
2016-05-28,2016,5,28,16.4,1.7,9.1,8.9,0,0.4,0,0.4,,29,44
2016-05-29,2016,5,29,18.7,5.7,12.2,5.8,0,6.2,0,6.2,,32,54
2016-05-30,2016,5,30,15.4,5.6,10.5,7.5,0,4.2,0,4.2,,33,67
2016-05-31,2016,5,31,17.6,3.9,10.8,7.2,0,,,0.2,,,
2016-06-01,2016,6,1,21.9,6,14,4,0,0.2,0,0.2,,28,57
2016-06-02,2016,6,2,22.8,9,15.9,2.1,0,0,0,0,,26,59
2016-06-03,2016,6,3,25.3,7.1,16.2,1.8,0,0,0,0,,28,50
2016-06-04,2016,6,4,26.7,10.6,18.7,0,0.7,0,0,0,,15,32
2016-06-05,2016,6,5,25.4,12,18.7,0,0.7,0,0,0,,13,41
2016-06-06,2016,6,6,30.9,12.7,21.8,0,3.8,0,0,0,,15,37
2016-06-07,2016,6,7,29.7,16.2,23,0,5,0,0,0,,9,44
2016-06-08,2016,6,8,27.7,15.4,21.6,0,3.6,0.2,0,0.2,,19,56
2016-06-09,2016,6,9,24.1,13.1,18.6,0,0.6,0,0,0,,26,57
2016-06-10,2016,6,10,16,9.9,13,5,0,4.4,0,4.4,,36,39
2016-06-11,2016,6,11,18.8,10.5,14.7,3.3,0,2.4,0,2.4,,27,61
2016-06-12,2016,6,12,20.7,5.8,13.3,4.7,0,0,0,0,,29,61
2016-06-13,2016,6,13,21.9,9.1,15.5,2.5,0,0,0,0,,29,56
2016-06-14,2016,6,14,18.5,9,13.8,4.2,0,0.2,0,0.2,,29,61
2016-06-15,2016,6,15,17.4,3.5,10.5,7.5,0,0,0,0,,29,48
2016-06-16,2016,6,16,17.7,6.7,12.2,5.8,0,0,0,0,,27,61
2016-06-17,2016,6,17,19.8,7,13.4,4.6,0,0,0,0,,27,43
2016-06-18,2016,6,18,20.8,4.5,12.7,5.3,0,0,0,0,,36,35
2016-06-19,2016,6,19,21.8,9.1,15.5,2.5,0,5.2,0,5.2,,31,54
2016-06-20,2016,6,20,23.8,9.1,16.5,1.5,0,0,0,0,,10,32
2016-06-21,2016,6,21,22.2,9.2,15.7,2.3,0,0.8,0,0.8,,33,57
2016-06-22,2016,6,22,25.2,8.7,17,1,0,0.2,0,0.2,,29,44
2016-06-23,2016,6,23,24,10.1,17.1,0.9,0,0,0,0,,13,41
2016-06-24,2016,6,24,20.4,8.5,14.5,3.5,0,22.2,0,22.2,,33,44
2016-06-25,2016,6,25,20.7,10.2,15.5,2.5,0,7.4,0,7.4,,33,59
2016-06-26,2016,6,26,21.3,,,,,2.8,0,2.8,,31,35
2016-06-27,2016,6,27,25.4,10.1,17.8,0.2,0,0,0,0,,15,37
2016-06-28,2016,6,28,24.2,12.4,18.3,0,0.3,2.6,0,2.6,,15,37
2016-06-29,2016,6,29,25.5,11.3,18.4,0,0.4,0,0,0,,12,33
2016-06-30,2016,6,30,23.4,13.6,18.5,0,0.5,13,0,13,,22,56
2016-07-01,2016,7,1,23.9,11.4,17.7,0.3,0,0,0,0,,14,37
2016-07-02,2016,7,2,23.8,13.1,18.5,0,0.5,0,0,0,,10,41
2016-07-03,2016,7,3,24.3,11.8,18.1,0,0.1,0,0,0,,29,52
2016-07-04,2016,7,4,20.7,10.1,15.4,2.6,0,6.8,0,6.8,,32,57
2016-07-05,2016,7,5,17.2,6.8,12,6,0,6.4,0,6.4,,28,33
2016-07-06,2016,7,6,20.1,10.4,15.3,2.7,0,0.5,0,0.5,,31,46
2016-07-07,2016,7,7,23,11.2,17.1,0.9,0,0,0,0,,16,41
2016-07-08,2016,7,8,24.9,13.6,19.3,0,1.3,0,0,0,,13,37
2016-07-09,2016,7,9,21.7,11.1,16.4,1.6,0,7.2,0,7.2,,23,37
2016-07-10,2016,7,10,20.6,10.5,15.6,2.4,0,0,0,0,,35,48
2016-07-11,2016,7,11,20.1,11.3,15.7,2.3,0,18.9,0,18.9,,34,54
2016-07-12,2016,7,12,21.5,12.6,17.1,0.9,0,2.6,0,2.6,,32,37
2016-07-13,2016,7,13,19.2,12.8,16,2,0,6.2,0,6.2,,3,32
2016-07-14,2016,7,14,19.7,11.6,15.7,2.3,0,17.2,0,17.2,,8,30
2016-07-15,2016,7,15,13.9,9.1,11.5,6.5,0,37.9,0,37.9,,24,54
2016-07-16,2016,7,16,17.5,10.3,13.9,4.1,0,3.6,0,3.6,,32,32
2016-07-17,2016,7,17,19.6,10.9,15.3,2.7,0,11.6,0,11.6,,34,35
2016-07-18,2016,7,18,23.3,8.6,16,2,0,5.2,0,5.2,,16,50
2016-07-19,2016,7,19,25.8,12,18.9,0,0.9,0,0,0,,31,50
2016-07-20,2016,7,20,25.8,12.2,19,0,1,0,0,0,,28,52
2016-07-21,2016,7,21,27.4,9.4,18.4,0,0.4,0,0,0,,30,48
2016-07-22,2016,7,22,22.6,9.9,16.3,1.7,0,4,0,4,,20,46
2016-07-23,2016,7,23,24.2,11.5,17.9,0.1,0,0.8,0,0.8,,35,59
2016-07-24,2016,7,24,25.5,10.7,18.1,0,0.1,0,0,0,,13,39
2016-07-25,2016,7,25,24.7,13.9,19.3,0,1.3,8.4,0,8.4,,32,39
2016-07-26,2016,7,26,25.1,13.7,19.4,0,1.4,0.2,0,0.2,,,30
2016-07-27,2016,7,27,25.9,13.8,19.9,0,1.9,0,0,0,,36,43
2016-07-28,2016,7,28,26.1,12.1,19.1,0,1.1,15.2,0,15.2,,34,83
2016-07-29,2016,7,29,26.1,12,19.1,0,1.1,,,15.2,,,
2016-07-30,2016,7,30,23.5,12.6,18.1,0,0.1,27,0,27,,,30
2016-07-31,2016,7,31,18.5,8.1,13.3,4.7,0,11.2,0,11.2,,2,54
2016-08-01,2016,8,1,22.1,7.5,14.8,3.2,0,0,0,0,,13,35
2016-08-02,2016,8,2,23.9,8.6,16.3,1.7,0,7.8,0,7.8,,35,54
2016-08-03,2016,8,3,17.9,10.7,14.3,3.7,0,17.7,0,17.7,,1,48
2016-08-04,2016,8,4,22.4,11.1,16.8,1.2,0,0,0,0,,8,32
2016-08-05,2016,8,5,24,13.6,18.8,0,0.8,0,0,0,,13,46
2016-08-06,2016,8,6,18.2,11.9,15.1,2.9,0,29.2,0,29.2,,22,30
2016-08-07,2016,8,7,22,13.8,17.9,0.1,0,4.4,0,4.4,,14,33
2016-08-08,2016,8,8,20.8,12.6,16.7,1.3,0,0.8,0,0.8,,31,39
2016-08-09,2016,8,9,22.7,11.6,17.2,0.8,0,0,0,0,,14,35
2016-08-10,2016,8,10,18.7,12.2,15.5,2.5,0,4.1,0,4.1,,32,52
2016-08-11,2016,8,11,22,12.4,17.2,0.8,0,5.7,0,5.7,,31,50
2016-08-12,2016,8,12,22,12.3,17.2,0.8,0,0.6,0,0.6,,25,41
2016-08-13,2016,8,13,24.5,10.9,17.7,0.3,0,0,0,0,,36,50
2016-08-14,2016,8,14,24.3,10.2,17.3,0.7,0,4.9,0,4.9,,34,76
2016-08-15,2016,8,15,24.5,10.5,17.5,0.5,0,0,0,0,,33,48
2016-08-16,2016,8,16,27.4,12.2,19.8,0,1.8,0,0,0,,2,52
2016-08-17,2016,8,17,20.5,14,17.3,0.7,0,,,,,,30
2016-08-18,2016,8,18,17.9,11.1,14.5,3.5,0,0.4,0,0.4,,1,56
2016-08-19,2016,8,19,21.3,7,14.2,3.8,0,0,0,0,,14,37
2016-08-20,2016,8,20,25.2,9,17.1,0.9,0,0,0,0,,13,32
2016-08-21,2016,8,21,27.3,12.4,19.9,0,1.9,0,0,0,,9,37
2016-08-22,2016,8,22,18.3,9.1,13.7,4.3,0,4.2,0,4.2,,33,83
2016-08-23,2016,8,23,16.4,9.6,13,5,0,0,0,0,,32,87
2016-08-24,2016,8,24,19.5,7.6,13.6,4.4,0,0,0,0,,1,35
2016-08-25,2016,8,25,18.7,9.5,14.1,3.9,0,2,0,2,,34,65
2016-08-26,2016,8,26,20.5,6.9,13.7,4.3,0,0,0,0,,16,35
2016-08-27,2016,8,27,24.1,11.1,17.6,0.4,0,1.6,0,1.6,,33,63
2016-08-28,2016,8,28,14.1,7.1,10.6,7.4,0,0,0,0,,33,46
2016-08-29,2016,8,29,23.6,7.8,15.7,2.3,0,,,0,,,
2016-08-30,2016,8,30,26.3,9.5,17.9,0.1,0,0,0,0,,13,44
2016-08-31,2016,8,31,27,11.6,19.3,0,1.3,0,0,0,,18,82
2016-09-01,2016,9,1,25.7,12,18.9,0,0.9,0,0,0,,6,44
2016-09-02,2016,9,2,14.8,6.4,10.6,7.4,0,3,0,3,,33,46
2016-09-03,2016,9,3,18.3,3.9,11.1,6.9,0,0,0,0,,31,46
2016-09-04,2016,9,4,11.5,5.1,8.3,9.7,0,0.2,0,0.2,,11,41
2016-09-05,2016,9,5,17.6,3.2,10.4,7.6,0,4,0,4,,21,52
2016-09-06,2016,9,6,15.7,2.6,9.2,8.8,0,0.2,0,0.2,,33,43
2016-09-07,2016,9,7,19.6,2.4,11,7,0,0,0,0,,28,35
2016-09-08,2016,9,8,15.1,7.9,11.5,6.5,0,3.3,0,3.3,,31,56
2016-09-09,2016,9,9,18.6,4.3,11.5,6.5,0,0,0,0,,33,35
2016-09-10,2016,9,10,22.2,8.6,15.4,2.6,0,0,0,0,,27,54
2016-09-11,2016,9,11,9.9,3.9,6.9,11.1,0,10.2,0,10.2,,1,59
2016-09-12,2016,9,12,12.2,1.8,7,11,0,0.2,0,0.2,,34,35
2016-09-13,2016,9,13,19.1,0.5,9.8,8.2,0,0,0,0,,17,32
2016-09-14,2016,9,14,22.9,5.2,14.1,3.9,0,0,0,0,,,30
2016-09-15,2016,9,15,22.7,6.9,14.8,3.2,0,0,0,0,,,30
2016-09-16,2016,9,16,23.9,6.1,15,3,0,0,0,0,,,30
2016-09-17,2016,9,17,20.5,10.5,15.5,2.5,0,0,0,0,,28,43
2016-09-18,2016,9,18,18.2,5.4,11.8,6.2,0,0,0,0,,28,46
2016-09-19,2016,9,19,16.5,1.7,9.1,8.9,0,0,0,0,,29,33
2016-09-20,2016,9,20,6.9,4.2,5.6,12.4,0,0.9,0,0.9,,35,33
2016-09-21,2016,9,21,12.7,2.8,7.8,10.2,0,0,0,0,,,30
2016-09-22,2016,9,22,9.9,3.8,6.9,11.1,0,2.9,0,2.9,,11,32
2016-09-23,2016,9,23,16.9,6.5,11.7,6.3,0,0.2,0,0.2,,14,32
2016-09-24,2016,9,24,15.5,5.1,10.3,7.7,0,0.2,0,0.2,,35,48
2016-09-25,2016,9,25,19.6,1.6,10.6,7.4,0,0,0,0,,29,52
2016-09-26,2016,9,26,23.6,7.1,15.4,2.6,0,0,0,0,,,30
2016-09-27,2016,9,27,19.7,8.8,14.3,3.7,0,0,0,0,,36,67
2016-09-28,2016,9,28,12.8,7,9.9,8.1,0,0,0,0,,15,44
2016-09-29,2016,9,29,15.9,2.6,9.3,8.7,0,0,0,0,,,30
2016-09-30,2016,9,30,16.9,4.4,10.7,7.3,0,0,0,0,,35,39
2016-10-01,2016,10,1,11.4,5.8,8.6,9.4,0,5.4,0,5.4,,35,32
2016-10-02,2016,10,2,14.2,0.9,7.6,10.4,0,0,0,0,,18,33
2016-10-03,2016,10,3,13.8,-0.3,6.8,11.2,0,0,0,0,,,30
2016-10-04,2016,10,4,11.4,-0.6,5.4,12.6,0,0,0,0,,5,43
2016-10-05,2016,10,5,4.2,-0.7,1.8,16.2,0,0,0,0,,2,33
2016-10-06,2016,10,6,5.7,-3.2,1.3,16.7,0,0,0,0,,,30
2016-10-07,2016,10,7,0.2,-2.4,-1.1,19.1,0,0.2,4,3.8,3,15,44
